FID,site_id,site_on,site_at,corn_desc,city,county,publiccomm,dt_zone,parkride,adaaccess,ada_comm,busstop_yn,node_id,gate,T_Code,board_flag,alight_fla,Lat,Long
19392,8305,West Broadway,Aldrich Ave N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.99906693,-93.28968208
19393,43295,West Broadway,Bass Lake Rd,Far side N,CRYSTAL,Hennepin, ,N,N,Y,midway Town Center turn-lane,Y,BRBL, , ,1,1,45.05516993,-93.36591793
19394,43296,West Broadway,Bass Lake Rd,Near side S,CRYSTAL,Hennepin, ,N,N,Y,50 ft back FS Walgreens,Y,BRBL, , ,1,1,45.05507206,-93.36623405
19395,53153,West Broadway,Brooklyn Blvd,Far side N,BROOKLYN PARK,Hennepin,"6/19 Name changed, was @CVS Pharmacy",N,N,Y, ,Y, , , ,1,1,45.0956879,-93.37660007
19396,8302,West Broadway,Bryant Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y,7/10 BS spacing RI-6627,N, , , ,0,0,44.99922304,-93.29087894
19397,8300,West Broadway,Bryant Ave N,Near side E,MINNEAPOLIS,Hennepin,Temp stop S-23972 10/17,N,N,Y,Temp stop S-23972 10/17,N,NULL, , ,0,0,44.99907296,-93.29085306
19398,8682,West Broadway,Cloverdale Ave,Across from S,CRYSTAL,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.05732605,-93.36830008
19399,43395,West Broadway,Cloverdale Ave,Near side N,CRYSTAL,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.05698102,-93.36773816
19400,48994,West Broadway,College Park Dr,Across from N,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,1,1,45.10433114,-93.3767352
19401,44659,West Broadway,College Park Dr,Near side S,BROOKLYN PARK,Hennepin,Need site check,N,N,Y, ,Y, , , ,1,1,45.10463294,-93.37698708
19402,8674,West Broadway,Douglas Dr,Near side N,CRYSTAL,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.05032108,-93.36042821
19403,40221,West Broadway,Douglas Dr,Near side S,CRYSTAL,Hennepin, ,N,N,Y, ,Y, , , ,0,0,45.05001811,-93.36044917
19404,53152,West Broadway,Dragon Star,Mid block S,BROOKLYN PARK,Hennepin,6/19 name changed; was @CVS Pharmacy,N,N,Y,Dragon Star Supermarket,Y, , , ,1,1,45.09622204,-93.37688217
19405,8685,West Broadway,Dudley Ave N,Near side N,CRYSTAL,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.05915713,-93.36985488
19406,8298,West Broadway,Dupont Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.99923704,-93.29237604
19407,8296,West Broadway,Dupont Ave N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.99907003,-93.2927751
19408,8294,West Broadway,Emerson Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y,EMBD, , ,1,1,44.99923699,-93.29390516
19409,8292,West Broadway,Emerson Ave N,Far side E,MINNEAPOLIS,Hennepin,10/08 was NS - L.Bennett RI-4065,N,N,Y, ,Y,EMBD, , ,1,1,44.99909313,-93.29380508
19410,8291,West Broadway,Fremont Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y,FRBD, , ,1,1,44.99924388,-93.29545526
19411,8286,West Broadway,Fremont Ave N,Near side E,MINNEAPOLIS,Hennepin,Rt 712 last used FRBD 6/05,N,N,Y, ,Y, , , ,1,1,44.999074,-93.295809
19412,8283,West Broadway,Girard Av N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y,7/08 BS spacing RI-3546,N, , , ,0,0,44.99925007,-93.29699317
19413,8280,West Broadway,Girard Av N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y,7/08 BS spacing RI-3546,N, , , ,0,0,44.99908393,-93.29735822
19414,53161,West Broadway,Holiday Gas,Across from N,BROOKLYN PARK,Hennepin,5/13 detoured,N,N,Y,12/13 last - 724 reroute,N, , , ,0,0,45.12564402,-93.37646614
19415,53160,West Broadway,Holiday Gas,Near side S,BROOKLYN PARK,Hennepin,12/08 courtesy No BS sign - B.Bakke,N,N,Y,12/13 last - 724 reroute,N, , , ,0,0,45.12596711,-93.37681515
19416,8277,West Broadway,Irving Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.99953109,-93.29875809
19417,8274,West Broadway,Irving Ave N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.9994961,-93.29933305
19418,8604,West Broadway,Jolly Lane,Near side S,BROOKLYN PARK,Hennepin,Posted no parking,N,N,Y,6/14 spacing A-14788,N, , , ,0,0,45.08857092,-93.37668114
19419,8684,West Broadway,Kentucky Ave N,Near side S,CRYSTAL,Hennepin,Posted no parking,N,N,Y, ,Y, , , ,1,1,45.05829091,-93.36926011
19420,8271,West Broadway,Knox Ave N,Across from W,MINNEAPOLIS,Hennepin,Correct Geo 4/07 (12/04 was NS James - BS Spacing),N,N,Y, ,Y, , , ,1,1,44.9995482,-93.30166914
19421,8265,West Broadway,Knox Ave N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,44.99949116,-93.30237111
19422,8328,West Broadway,Logan Ave,Across from E,MINNEAPOLIS,Hennepin,6/11 was NS Oliver - closed Google,N,N,Y,Capri Theater,Y, , , ,1,1,45.00240793,-93.30613322
19423,8326,West Broadway,Logan Ave,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y,AX Oliver Ave,Y, , , ,1,1,45.00215715,-93.30572624
19424,52469,West Broadway,Lyndale Av N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y,6/06 BTR D-23186 temp LYBD,N, , , ,0,0,44.99921796,-93.2877689
19425,52467,West Broadway,Lyndale Av N,Far side E,MINNEAPOLIS,Hennepin, ,N,N,Y,6/06 BTR - LYBD D-23186,N, , , ,0,0,44.99905295,-93.28773293
19426,8310,West Broadway,Lyndale Ave / Aldrich Ave,Mid block W,MINNEAPOLIS,Hennepin,12/05 was FS Lyndale RI-21924 combine #8306,N,N,Y, ,Y,BRLY, , ,1,1,44.99921403,-93.28846924
19427,8308,West Broadway,Lyndale Ave N,Near side E,MINNEAPOLIS,Hennepin,10/12 b/s sign missing,N,N,Y, ,Y,BRLY, , ,1,1,44.99904598,-93.28821516
19428,48459,West Broadway,Maplebrook Pkwy,Near side S,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,0,0,45.11433002,-93.37684204
19429,48423,West Broadway,Maplebrook Terrace,Near side N,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,0,0,45.11399393,-93.3766682
19430,56570,West Broadway,Modern Rd N,Across from N,BROOKLYN PARK,Hennepin,Temp Stop D-23284,N,N,Y,Temp Stop D-23284,Y,MOBD, , ,0,0,45.07755192,-93.37613204
19431,8318,West Broadway,Morgan Ave N,Across from W,MINNEAPOLIS,Hennepin,8/06 moved FS,N,N,Y,FS intersection,Y, , , ,1,1,45.00029391,-93.30455411
19432,8320,West Broadway,Morgan Ave N,Near side E,MINNEAPOLIS,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.00009799,-93.30456893
19433,8581,West Broadway,Myers Ave,Across from N,BROOKLYN PARK,Hennepin,Deleted 9/17 A-23617,N,N,N,Deleted 9/17 A-23617,N,NULL, , ,0,0,45.07959798,-93.37628408
19434,8582,West Broadway,Myers Ave,Near side S,BROOKLYN PARK,Hennepin,Posted no parking,N,N,Y,6/14 spacing A-14788,N, , , ,0,0,45.07979907,-93.37644918
19435,53162,West Broadway,Oak Grove Pkwy,Near side N,BROOKLYN PARK,Hennepin,5/13 detoured,N,N,Y,12/13 last - 724 reroute,N, , , ,0,0,45.133972,-93.37721708
19436,53159,West Broadway,Oak Grove Pkwy,Far side S,BROOKLYN PARK,Hennepin,12/08 courtesy No BS sign - B.Bakke,N,N,Y,12/13 last - 724 reroute,N, , , ,0,0,45.13374294,-93.37737111
19437,52660,West Broadway,Oakdale / Abbott,Mid block N,ROBBINSDALE,Hennepin, ,N,N,Y,2/10 abandon OKRP - layover RBTC,N, , , ,0,0,45.01552589,-93.32104624
19438,53641,West Broadway,Oakdale Av,Far side N,ROBBINSDALE,Hennepin,North Memorial Med Ctr,N,N,Y,4/13-7/13 temp BTR D-12228-9,N, , , ,0,0,45.01392909,-93.31974423
19439,53642,West Broadway,Oakdale Av,Near side S,ROBBINSDALE,Hennepin,North Memorial Med Ctr,N,N,Y,4/13-7/13 temp BTR D-12228-9,N, , , ,0,0,45.01391801,-93.31987793
19440,52098,West Broadway,Penn Ave N,Near side W,MINNEAPOLIS,Hennepin, ,N,N,Y,4/05-10/05 BTR temp,N, , , ,0,0,45.00386696,-93.30801093
19441,8332,West Broadway,Penn Ave N,Far side E,MINNEAPOLIS,Hennepin,Shelter shared w/NB Penn NS Bdwy,N,N,Y, ,Y,BDPE, , ,1,1,45.00359389,-93.30792521
19442,44656,West Broadway,Rhode Island Dr,Near side S,BROOKLYN PARK,Hennepin,Need site check,N,N,Y,9/09 BS spacing B.Bakke,N, , , ,0,0,45.10717911,-93.3769821
19443,48999,West Broadway,Setzler Pkwy,Near side N,BROOKLYN PARK,Hennepin,11/12 was Node Only D-11364,N,N,N, ,Y,BDSE, , ,0,0,45.11852392,-93.37657315
19444,8692,West Broadway Ave,#6007-6051,Far side S,NEW HOPE,Hennepin,2/10 shelter removed,N,N,Y,FS Hidden Park Apts,Y, , , ,1,1,45.06347403,-93.37436294
19445,8587,West Broadway Ave,#7100-7117,Near side S,BROOKLYN PARK,Hennepin,POSTED NO PARKING,N,N,Y,AX Strawberry Commons,Y, , , ,1,1,45.08503989,-93.37629427
19446,12257,West Broadway Ave,2nd St N,Near side W,MINNEAPOLIS,Hennepin,3/14 new rt 30 - deleted pre-2002,N,N,Y, ,Y, , , ,1,1,44.9991921,-93.27999222
19447,12255,West Broadway Ave,2nd St N,Near side E,MINNEAPOLIS,Hennepin,3/14 new rt 30,N,N,Y, ,Y, , , ,1,1,44.99901103,-93.28041206
19448,8679,West Broadway Ave,57th Ave N,Across from N,CRYSTAL,Hennepin,Posted no parking,N,N,Y,FS T-intersection,Y, , , ,1,1,45.05610598,-93.36688823
19449,8680,West Broadway Ave,57th Ave N,Near side S,CRYSTAL,Hennepin, ,N,N,Y,100 ft back,Y, , , ,1,1,45.05612597,-93.36725032
19450,8683,West Broadway Ave,58th Ave N,Near side N,CRYSTAL,Hennepin,Posted no parking,N,N,N, ,Y, , , ,1,1,45.05808604,-93.36881324
19451,8686,West Broadway Ave,58th Ave N,Near side S,CRYSTAL,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.05897819,-93.36987621
19452,8687,West Broadway Ave,59th Ave N,Near side N,CRYSTAL,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.060028,-93.37070601
19453,8688,West Broadway Ave,59th Ave N,Near side S,CRYSTAL,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.06031991,-93.37120807
19454,8689,West Broadway Ave,60th Ave N,Near side N,CRYSTAL,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.06184195,-93.37245099
19455,8690,West Broadway Ave,60th Ave N,Near side S,NEW HOPE,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.06214315,-93.37297409
19456,8693,West Broadway Ave,62nd Ave N,Near side N,NEW HOPE,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.06556704,-93.37518688
19457,8694,West Broadway Ave,62nd Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.06586113,-93.37543396
19458,40206,West Broadway Ave,63rd Ave N,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.06908596,-93.37548213
19459,8697,West Broadway Ave,63rd Ave N,Far side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.06903604,-93.37566219
19460,8583,West Broadway Ave,69th Ave N,Across from N,BROOKLYN PARK,Hennepin,2/15 Restore A-16761 (6/14 spacing A-14788),N,N,N,ADA = driveway FS intersection,Y, , , ,1,1,45.08117818,-93.37644006
19461,48422,West Broadway Ave,85th Ave N,Far side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,0,0,45.10951111,-93.37670609
19462,48460,West Broadway Ave,85th Ave N,Near side S,BROOKLYN PARK,Hennepin,Need site check,N,N,Y, ,Y, , , ,0,0,45.10946409,-93.37698824
19463,48424,West Broadway Ave,89th Ave N,Across from N,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,0,0,45.11598795,-93.37662894
19464,48458,West Broadway Ave,89th Ave N,Near side S,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,0,0,45.11632004,-93.37676093
19465,8691,West Broadway Ave,Broadway Village Apts,Near side N,NEW HOPE,Hennepin, ,N,N,Y,Apt driveway,Y, , , ,1,1,45.06318098,-93.37385231
19466,8330,West Broadway Ave,Penn Ave N,Far side W,MINNEAPOLIS,Hennepin,7/15 rt 14 A-17824 FS to NS,N,N,Y, ,Y,BDPE, , ,1,1,45.00417506,-93.30852115
19467,48997,West Broadway Ave,Rhode Island Dr,Across from N,BROOKLYN PARK,Hennepin,Need site check,N,N,Y,9/09 BS spacing B.Bakke,N, , , ,0,0,45.10704203,-93.37670307
19468,56857,West Lake Rail Station, ,Mid block E,MINNEAPOLIS,Hennepin,Green Line Extension test 5/19,N,N,Y,Green Line Extension test 5/19,Y,WELK, , ,0,0,44.94740402,-93.32401802
19469,56858,West Lake Rail Station, ,Mid block W,MINNEAPOLIS,Hennepin,Green Line Extension test 5/19,N,N,Y,Green Line Extension test 5/19,Y,WELK, , ,0,0,44.94738089,-93.3247123
19470,13435,West River Rd,#10950,Across from S,CHAMPLIN,Hennepin,10/14 US Bench list,N,N,N,NS Bills Superette,Y, , , ,1,1,45.15260308,-93.33885998
19471,13458,West River Rd,#11827,Near side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.16847292,-93.3584742
19472,13352,West River Rd,#7733,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y,Wide sodded blvd to s/w,Y, , , ,1,1,45.09580901,-93.28640585
19473,41586,West River Rd,#7800,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N,ADA = driveway,Y, , , ,1,1,45.09599193,-93.286224
19474,13356,West River Rd,#7932,Across from S,BROOKLYN PARK,Hennepin,was #8000 - SNPB,N,N,Y,7/12 delete - no Tsign C. Swann,N, , , ,0,0,45.09921801,-93.28642912
19475,13357,West River Rd,#7932,Near side N,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.09918114,-93.28627019
19476,13367,West River Rd,#8331,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y,7/12 delete - no Tsign C. Swann,N, , , ,0,0,45.10677202,-93.28896712
19477,13366,West River Rd,#8400,Near side N,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10683297,-93.28885811
19478,51204,West River Rd,#9500,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N,Leopolds Mississippi Gardens,Y, , , ,1,1,45.12680111,-93.29926593
19479,41589,West River Rd,100th Ave N,Across from N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.13626517,-93.31355407
19480,41590,West River Rd,101st Lane,Across from N,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y,10WR, , ,1,1,45.137197,-93.31382588
19481,41596,West River Rd,101st Lane,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y,10WR, , ,1,1,45.13735697,-93.31401906
19482,13421,West River Rd,105 Ln N,Across from N,BROOKLYN PARK,Hennepin,6/15 site check not NS,N,N,Y, ,Y, , , ,1,1,45.14484199,-93.32068917
19483,13420,West River Rd,105th Lane N,Near side S,BROOKLYN PARK,Hennepin,7/12 was NS #10449 per C.Swann,N,N,N, ,Y, , , ,1,1,45.14481793,-93.32095425
19484,13434,West River Rd,109th Ave N,Near side N,CHAMPLIN,Hennepin,5/06 RI-22867 - was NS,N,N,Y,AX Bills Superette,Y, , , ,1,1,45.1520311,-93.33770694
19485,13454,West River Rd,117th Ave P&R,Across from N,CHAMPLIN,Hennepin,was in P&R lot 12/97,N,N,Y,8/11-9/11 BTR temp 11WR,N, , ,T142,0,0,45.16677196,-93.35631723
19486,43583,West River Rd,117th Ave P&R,Near side S,CHAMPLIN,Hennepin, ,N,Y,Y,AX Adair,Y,11WR, ,T142,1,1,45.16691595,-93.35670522
19487,13463,West River Rd,119th Place,Far side S,CHAMPLIN,Hennepin, ,N,N,N,AX Edgewood,Y, , , ,1,1,45.17118301,-93.36244996
19488,13468,West River Rd,120th Ave N,Near side S,CHAMPLIN,Hennepin, ,N,N,N,AX Hampshire Lane,Y, , , ,1,1,45.17271212,-93.3664581
19489,13354,West River Rd,79th Ave N,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.09772201,-93.2860312
19490,13355,West River Rd,79th Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.09817109,-93.28618291
19491,13358,West River Rd,81st Ave N,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.10124303,-93.28672319
19492,13359,West River Rd,81st Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10166294,-93.28698293
19493,13360,West River Rd,82 Av N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y,7/12 delete - no Tsign C. Swann,N, , , ,0,0,45.10340314,-93.28749296
19494,13361,West River Rd,82nd Ave N,Near side N,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10319596,-93.2872991
19495,13365,West River Rd,83rd Ave N,Far side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.10532198,-93.28798193
19496,13364,West River Rd,83rd Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10520515,-93.28808405
19497,13368,West River Rd,85th Ave N,Far side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.10880798,-93.29044321
19498,13369,West River Rd,85th Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10897105,-93.29106197
19499,13378,West River Rd,88th Ave N,Across from N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.11347812,-93.29673302
19500,13377,West River Rd,88th Ave N,Far side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.11347202,-93.29686316
19501,13379,West River Rd,89th Ave N,Across from N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.11567493,-93.29752094
19502,13380,West River Rd,89th Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.11605212,-93.2977562
19503,13382,West River Rd,92nd Ave N,Across from N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.12022089,-93.29807514
19504,13381,West River Rd,92nd Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.12088,-93.29807501
19505,47583,West River Rd,93rd Ave N,Across from N,BROOKLYN PARK,Hennepin,8/09 B.Bakke,N,N,N,FS t-intersection,Y, , , ,1,1,45.12335295,-93.29814803
19506,47588,West River Rd,93rd Ave N,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y,Riverview Elementary,Y, , , ,1,1,45.1233541,-93.29826006
19507,13373,West River Rd,Banfill Circle,Across from S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.11272706,-93.29654313
19508,13372,West River Rd,Banfill Circle,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.11245096,-93.29627118
19509,13349,West River Rd,Brookdale Dr,Far side N,BROOKLYN PARK,Hennepin, ,N,N,N,No s/w,Y,BKWR, , ,1,1,45.09456308,-93.28640318
19510,13459,West River Rd,Colorado Av N,Across from S,CHAMPLIN,Hennepin, ,N,N,Y,7/12 spacing - no Tsign C. Swann,N, , , ,0,0,45.16921394,-93.35944624
19511,13419,West River Rd,Coon Rapids Dam,Across from S,BROOKLYN PARK,Hennepin,7/12 restore (deleted pre-2002),N,N,N,NS Rush Creek Regional Trail,Y, , , ,1,1,45.13999595,-93.31527911
19512,13418,West River Rd,Coon Rapids Dam,Near side N,BROOKLYN PARK,Hennepin,7/12 restore (deleted pre-2002),N,N,N,NS Rush Creek Regional Trail,Y, , , ,1,1,45.13944813,-93.3147489
19513,13442,West River Rd,Creekview Lane,Near side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.15799592,-93.34777597
19514,13462,West River Rd,Douglas Dr,Far side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.16970708,-93.3601243
19515,13464,West River Rd,Edgewood Court,Near side N,CHAMPLIN,Hennepin, ,N,N,Y,AX 119th PIace,Y, , , ,1,1,45.17128694,-93.36229116
19516,13466,West River Rd,Florida Ave N,Across from S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17196396,-93.36396117
19517,13465,West River Rd,Florida Ave N,Near side N,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17205321,-93.36386311
19518,13467,West River Rd,Hampshire Ave,Near side N,CHAMPLIN,Hennepin, ,N,N,N,AX 120th Ave,Y, , , ,1,1,45.17278788,-93.36610098
19519,13486,West River Rd,Hayden Lake Rd,Near side N,CHAMPLIN,Hennepin,Near side of roundabout,N,N,Y,Near side of roundabout,Y, , , ,1,1,45.18062092,-93.38512994
19520,13485,West River Rd,Hayden Lake Rd,Far side S,CHAMPLIN,Hennepin, ,N,N,Y,Servant of Christ Lutheran,Y, , , ,1,1,45.18004411,-93.38451003
19521,13487,West River Rd,Henn Landing,Far side N,CHAMPLIN,Hennepin,2/11 was 7 St N,N,N,N, ,N,NULL, , ,0,0,45.18242491,-93.38763788
19522,13488,West River Rd,Henn Landing,Across from S,CHAMPLIN,Hennepin,4/11 was '7 St N?',N,N,N,all sod to woods,N,NULL, , ,0,0,45.18246105,-93.38789104
19523,51203,West River Rd,Hwy 610 bridge,Far side S,BROOKLYN PARK,Hennepin, ,N,N,Y,AX from 9500 W River Rd Leopolds Mississippi Gardens,Y, , , ,1,1,45.12726518,-93.29966408
19524,13469,West River Rd,Idaho Ave N,Across from S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17290296,-93.36743721
19525,13470,West River Rd,Idaho Ave N,Near side N,CHAMPLIN,Hennepin,SNPB 10/99 was FS,N,N,N, ,Y, , , ,1,1,45.17299796,-93.367174
19526,13431,West River Rd,Indiana Ave,Across from S,BROOKLYN PARK,Hennepin,7/12 missing T-sign,N,N,Y, ,Y, , , ,1,1,45.15106289,-93.33470624
19527,13430,West River Rd,Indiana Ave,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.15114504,-93.33441133
19528,48361,West River Rd,Irving Ave N,Across from W,BROOKLYN PARK,Hennepin,Need site check,N,N,N, ,Y, , , ,1,1,45.12873693,-93.30182912
19529,48370,West River Rd,Irving Ave N,Near side E,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.12877207,-93.30222504
19530,47086,West River Rd,James Ave N,Across from W,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.12914411,-93.30328095
19531,47089,West River Rd,James Ave N,Near side E,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.12914006,-93.30365301
19532,48563,West River Rd,Kentucky Circle,Across from S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17347704,-93.37021015
19533,48558,West River Rd,Kentucky Circle,Near side N,CHAMPLIN,Hennepin,Need site check,N,N,N, ,Y, , , ,1,1,45.17357203,-93.37003616
19534,48362,West River Rd,Logan Ave N,Across from W,BROOKLYN PARK,Hennepin,Need site check,N,N,Y, ,Y, , , ,1,1,45.12964008,-93.30528123
19535,48369,West River Rd,Logan Ave N,Near side E,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.12962596,-93.30561293
19536,13474,West River Rd,Louisiana Ave N,Across from N,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17381814,-93.37122831
19537,13473,West River Rd,Louisiana Ave N,Far side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17370401,-93.37130622
19538,13370,West River Rd,Mattson Brook Lane,Across from S,BROOKLYN PARK,Hennepin, ,N,N,Y,FS 80 ft south on No Parking,Y, , , ,1,1,45.11027199,-93.29379906
19539,13371,West River Rd,Mattson Brook Lane,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N,ADA = street,Y, , , ,1,1,45.11042411,-93.29394399
19540,13429,West River Rd,Mississippi Dr N,Near side N,BROOKLYN PARK,Hennepin,was #10800,N,N,Y, ,Y, , , ,1,1,45.14975295,-93.3315641
19541,51124,West River Rd,Noble Ave N,Across from N,CHAMPLIN,Hennepin, ,N,N,N,(Noble cul-de-sac west of W River Rd) ADA = driveway,Y, , , ,1,1,45.15341815,-93.33990012
19542,13436,West River Rd,Noble Ave N,Near side S,CHAMPLIN,Hennepin,10/14 US Bench list,N,N,N,ADA = street (Noble cul-de-sac west of W River Rd),Y, , , ,1,1,45.15351411,-93.34029316
19543,13432,West River Rd,Noble Pkwy,Far side E,BROOKLYN PARK,Hennepin,7/12 missing T-sign,N,N,Y, ,Y, , , ,1,1,45.15077509,-93.33554021
19544,13441,West River Rd,Oxbow Trail,Across from N,CHAMPLIN,Hennepin,was at #11152,N,N,N, ,Y, , , ,1,1,45.15721503,-93.34617312
19545,13440,West River Rd,Oxbow Trail,Far side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.15697308,-93.34604799
19546,13362,West River Rd,Pearson Pkwy,Near side N,BROOKLYN PARK,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.10404504,-93.28753419
19547,13363,West River Rd,Pearson Pkwy,Near side S,BROOKLYN PARK,Hennepin, ,N,N,Y, ,Y, , , ,1,1,45.10429116,-93.28777795
19548,13476,West River Rd,Pennsylvania Ave,Far side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17552508,-93.37638193
19549,13475,West River Rd,Pennsylvania Ave N,Far side N,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17587697,-93.37676096
19550,13439,West River Rd,Perry Ave,Far side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.15472417,-93.34229393
19551,13438,West River Rd,Perry Ave N,Across from N,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.15489513,-93.34228528
19552,13478,West River Rd,Quebec Ave N,Near side N,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17634898,-93.37772611
19553,13477,West River Rd,Quebec Ave N,Near side S,CHAMPLIN,Hennepin, ,N,N,N, ,Y, , , ,1,1,45.17625116,-93.37785426
19554,48557,West River Rd,Riverview Entry,Across from S,CHAMPLIN,Hennepin, ,N,N,N,ADA = street,Y, , , ,1,1,45.16430099,-93.35429584
19555,13453,West River Rd,Riverview Entry,Near side N,CHAMPLIN,Hennepin, ,N,N,N,ADA = street,Y, , , ,1,1,45.16417214,-93.3539903
